Date|Tweet|Id|retweet_count|like_count|coordinates|followers_count|followees
2021-08-21 14:28:09|"RT @QuidVacuo_: ¡OFICIAL! La recaudación total de 'BLACK WIDOW' sumando taquilla y Disney Plus es de más de 500 millones de dolares.

Númer…"|1429087935853367302|44|0||752|807
2021-08-21 14:27:43|"RT @QuidVacuo_: ¡OFICIAL! La recaudación total de 'BLACK WIDOW' sumando taquilla y Disney Plus es de más de 500 millones de dolares.

Númer…"|1429087827204182019|44|0||1178|1035
2021-08-21 14:26:51|RT @QuidVacuo_: La recaudación oficial de 'BLACK WIDOW' en Disney Plus es de 125 millones de dólares. https://t.co/wv5UsaxppE|1429087607904931840|11|0||469|1299
2021-08-21 14:26:38|"RT @QuidVacuo_: ¡OFICIAL! La recaudación total de 'BLACK WIDOW' sumando taquilla y Disney Plus es de más de 500 millones de dolares.

Númer…"|1429087554784186371|44|0||469|1299
2021-08-21 14:26:37|RT @EstudiosComunic: ¡Mañana llega Dinosaurios a Disney Plus Latinoamérica! 🥳🥳 Les dejo este hilo con los mejores capítulos del Nene Consen…|1429087549750923268|7|0||3609|2994
2021-08-21 14:25:19|"RT @QuidVacuo_: ¡OFICIAL! La recaudación total de 'BLACK WIDOW' sumando taquilla y Disney Plus es de más de 500 millones de dolares.

Númer…"|1429087222293274628|44|0||1433|1024
2021-08-21 14:24:28|"RT @DeMemoria: 📺😱 Sábado de películas VHS...

Vieja guardia, confirmen si así era nuestro Disney Plus. #RecuerdodelDía https://t.co/AacTuAL…"|1429087008195022855|22|0||368|365
2021-08-21 14:18:36|"RT @DeMemoria: 📺😱 Sábado de películas VHS...

Vieja guardia, confirmen si así era nuestro Disney Plus. #RecuerdodelDía https://t.co/AacTuAL…"|1429085533100199937|22|0||84|492
2021-08-21 14:15:44|@QuidVacuo_ Y lo de diney plus es todo para Disney, no hay una parte para los cines|1429084810832715778|0|0||9|761
2021-08-21 14:15:04|RT @espinof_com: Marvel no ha superado ‘Agente Carter’: por qué Disney+ debería resucitar la serie tras la aparición de Peggy en '¿Qué pasa…|1429084641781288961|6|0||890|3361
2021-08-21 14:12:58|"RT @QuidVacuo_: ¡OFICIAL! La recaudación total de 'BLACK WIDOW' sumando taquilla y Disney Plus es de más de 500 millones de dolares.

Númer…"|1429084113445736451|44|0||804|1819
2021-08-21 14:12:39|"RT @QuidVacuo_: ¡OFICIAL! La recaudación total de 'BLACK WIDOW' sumando taquilla y Disney Plus es de más de 500 millones de dolares.

Númer…"|1429084033141690369|44|0||86|406
2021-08-21 14:12:15|"RT @DeMemoria: 📺😱 Sábado de películas VHS...

Vieja guardia, confirmen si así era nuestro Disney Plus. #RecuerdodelDía https://t.co/AacTuAL…"|1429083934718152709|22|0||4|174
2021-08-21 14:12:14|"RT @DeMemoria: 📺😱 Sábado de películas VHS...

Vieja guardia, confirmen si así era nuestro Disney Plus. #RecuerdodelDía https://t.co/AacTuAL…"|1429083927885529092|22|0||271|2666
2021-08-21 16:25:12|Amazon Prime Video estrena su ‘top 10’ nacional y la opción de personalizar los perfiles de usuario https://t.co/vV4iOqRBQ6|1429117390466473986|0|0||1195|1983
2021-08-21 16:15:16|RT @CesarmanSevilla: No olvidéis suscribiros si tenéis Amazon prime y os gusta nuestro contenido, es súper sencillo y podéis participar en…|1429114890803978243|3|0||680|757
2021-08-21 16:15:14|Amazon prime video es la peor plataforma de películas y series que he visto en mi vida osea yo ya estoy pagando cad… https://t.co/YQQMTTBQgV|1429114881215762432|0|0||20|202
2021-08-21 16:03:32|"Watch Cinderella | Prime Video mira mi amor soy yo honey baby  https://t.co/Ny1fJJhlbb"|1429111939972665347|0|0||162|1703
2021-08-21 15:58:17|Amazon Prime Video estrena su ‘top 10’ nacional y la opción de personalizar los perfiles de usuario https://t.co/N2hxvR3CUK|1429110619265978374|0|0||42651|394
2021-08-21 15:54:42|RT @iCOLET91: se cumple un año de chemical hearts, una película que deja enseñanzas y además de eso es una película que le dejo demostrar a…|1429109715028561921|5|0||6136|6148
2021-08-21 15:48:28|RT @iCOLET91: se cumple un año de chemical hearts, una película que deja enseñanzas y además de eso es una película que le dejo demostrar a…|1429108149064196096|5|0||2090|2620
2021-08-21 15:47:53|RT @iCOLET91: se cumple un año de chemical hearts, una película que deja enseñanzas y además de eso es una película que le dejo demostrar a…|1429108001294663687|5|0||1336|1245
2021-08-21 15:47:12|RT @iCOLET91: se cumple un año de chemical hearts, una película que deja enseñanzas y además de eso es una película que le dejo demostrar a…|1429107829064015873|5|0||1711|1980
2021-08-21 15:46:46|RT @iCOLET91: se cumple un año de chemical hearts, una película que deja enseñanzas y además de eso es una película que le dejo demostrar a…|1429107719076712448|5|0||349|353
2021-08-21 15:41:14|se cumple un año de chemical hearts, una película que deja enseñanzas y además de eso es una película que le dejo d… https://t.co/K5xR7mGvVm|1429106325074612225|5|7||467|447
2021-08-21 15:30:00|La película que te llevará a la reflexión: #DiegoLuna llega a #Netflix después de su éxito en Amazon Prime Video y… https://t.co/PA7N3ZsK1y|1429103501351792640|0|0||131|95
2021-08-21 15:14:11|"RT @asdrubal1963: #Colombia🇨🇴
#CineCalidad
#Entretenimiento
#NetflixLAT
#SensaCine
11 04 2021
¡¡¡La alegría es contagiosa, compártela!!!
To…"|1429099519703195650|16|0||3624|4477
2021-08-21 15:05:14|#Tecnologia Amazon Prime Video se sube al carro de los tops de lo más visto con sus propias listas de éxitos.… https://t.co/IUqVhSazih|1429097265352880136|0|0||3443|18
2021-08-21 15:00:00|Amazon Prime Video anuncia el rodaje de la segunda temporada de la serie de ‘El Señor de los Anillos’ https://t.co/OKitHD37TE|1429095950706896904|0|0||12073|653
2021-08-21 14:54:04|#Tecnologia Aquí está nuestra guía de agosto de 2021 para Netflix, Disney + Hotstar y Amazon Prime Video:… https://t.co/B0WguwqnfT|1429094455450214400|0|1||3443|18
2021-08-21 14:43:21|RT @CesarmanSevilla: No olvidéis suscribiros si tenéis Amazon prime y os gusta nuestro contenido, es súper sencillo y podéis participar en…|1429091759125041156|3|0||762|514
2021-08-21 14:43:18|RT @RMadridistaTV: No olvidéis suscribiros si tenéis Amazon prime y os gusta nuestro contenido, es súper sencillo y podéis participar en to…|1429091747225874439|1|0||762|514
2021-08-21 14:42:26|No olvidéis suscribiros si tenéis Amazon prime y os gusta nuestro contenido, es súper sencillo y podéis participar… https://t.co/jaFy9Vcste|1429091528236994560|1|1||23416|517
2021-08-21 14:42:02|RT @CesarmanSevilla: No olvidéis suscribiros si tenéis Amazon prime y os gusta nuestro contenido, es súper sencillo y podéis participar en…|1429091426801946634|3|0||53425|896
2021-08-21 14:41:41|No olvidéis suscribiros si tenéis Amazon prime y os gusta nuestro contenido, es súper sencillo y podéis participar… https://t.co/t6LXAiOrmV|1429091342454607886|3|13||4239|290
2021-08-21 14:10:00|#CINE🎬: 'La abuela' de Paco Plaza se estrenará en cines el 22 de octubre. Está protagonizada por la debutante Almud… https://t.co/n7DofwAkT3|1429083366679322633|0|1||67401|270
2021-08-21 14:06:14|VALINOR APARECERÁ EN EL PRIMER EPISODIO DE LA SERIE EL SEÑOR DE LOS ANILLOS LA SERIE EL SEÑOR DE LOS ANILLOS SE EST… https://t.co/QjWT6oj7z4|1429082417709686786|0|1||404|5000
2021-08-21 14:01:27|Primera imágenes de la adaptación live-action de #TheWheelOfTime, nueva serie fantástica basada en las novelas de R… https://t.co/r8oQBRSMVb|1429081217513705474|0|1||2220|1372
2021-08-21 14:00:24|Clásicas, comedias, de terror… Las mejores películas de Amazon Prime Video para ver este fin de semana https://t.co/ZBCngZFTNm|1429080953352245251|0|0||1765|144
2021-08-21 13:56:29|"BAJADA DE PRECIO  #Amazon #Publicidad

Xiaomi Smart TV P1 32 Pulgadas (Frameless, HD, Triple Sintonizador, Android… https://t.co/nJblX8ijYf"|1429079965484691468|0|0||5766|6015
2021-08-21 13:47:21|RT @PrimeVideoLat: Vicky y sus 3 mamás vuelven. Toda la temporada en Amazon Prime Video|1429077666997706754|53|0||2|6
2021-08-21 13:47:14|"#LoMásLeído #Crítica |  'Nine Perfect Strangers' no es la nueva 'Big Little Lies', ni quiere serlo, es mucho más en… https://t.co/ok7M2GxKa0"|1429077639885635586|0|0||5896|329
2021-08-21 13:36:09|@MezaRolando Hola, @MezaRolando. Desde hoy mismo puedes disfrutar de las mejores series y películas 🎬. Descarga la… https://t.co/3jbC1KFLgt|1429074849075535873|0|1||410570|25184
2021-08-21 12:47:24|Lanzan el tráiler de “El Juego de las Llaves”, la ardiente serie de Pantaya https://t.co/SSR875Lyx8|1429062581151543300|0|1||44295|1767
2021-08-21 12:26:04|@LuzOlier @canaltcm Amazon Prime Video, Filmin y si está en el catálogo de Turner por Movistar creo que también|1429057211653836805|0|1||134|186
2021-08-21 12:08:15|RT @Dr___Mario: Cuando alguien se queje de nuestro algoritmo de recomendacion, les diré que a mí Amazon Prime Video me sugiere La Hora de J…|1429052726026117125|4|0||1627|945
2021-08-21 11:58:18|"RT @seriesymas_ee: 📽️  #Recomendaciones | 4 películas recomendadas para ver el fin de semana en Netflix, Amazon Prime Video, Movistar+ y Fi…"|1429050223670833158|1|0||435459|979
2021-08-21 11:52:06|"#NicoleKidman vuelve a unirse a la directora de ""Big Little Lies"" para protagonizar ""Nine Perfect Strangers"" en… https://t.co/Y1wUnWCg96"|1429048665440755713|0|0||1392|3072
2021-08-21 11:33:55|RT @teleaudiencias: Amazon Prime Vídeo estrenará el 16 de septiembre la 2ª temporada de la serie 'El juego de las llaves'. Maite Perroni, H…|1429044089064988679|1|0||2162|2081
2021-08-21 11:12:05|'El Pueblo' anuncia los 6 nuevos fichajes para su 3ª temporada. Raúl Peña, Ana Arias, Laura Gómez-Lacueva, Richard… https://t.co/Vco1D640i9|1429038593452937221|0|3||67401|270
2021-08-21 11:07:17|"RT @tamayadas_1977: @Imeco27 Hola buenas tardes, le recomiendo que vea en Amazon Prime video ""santos y soldados"""|1429037385577205765|3|0||1882|2603
2021-08-21 10:53:38|"RT @tamayadas_1977: @Imeco27 Hola buenas tardes, le recomiendo que vea en Amazon Prime video ""santos y soldados"""|1429033949251227648|3|0||287|716
2021-08-21 10:31:16|EL SEÑOR DE LOS ANILLOS LA SERIE DE AMAZON PRIME VIDEO SE ESTRENA EL DÍA 2 DE SEPTIEMBRE DE 2022.… https://t.co/Le23CLzDw2|1429028322118356996|0|1||404|5000
2021-08-21 10:31:06|Amazon Prime Vídeo estrenará el 16 de septiembre la 2ª temporada de la serie 'El juego de las llaves'. Maite Perron… https://t.co/ia2SZXTTjN|1429028278933856259|1|5||67401|270
2021-08-21 10:29:04|@DanielMalibu_ He visto toda la tetralogía en Amazon Prime Video 😊|1429027768956825605|0|0||173|151
2021-08-21 10:23:14|📽️ 4 películas recomendadas para ver el fin de semana en Netflix, Amazon Prime Video, Movistar+ y Filmin, vía… https://t.co/T8km43XYWp|1429026300715544581|0|0||5896|329
2021-08-21 10:10:55|RT @horrorlosers: El 1 de octubre regresa WELCOME TO THE BLUMHOUSE, la antología de películas de terror de Amazon Prime Video, con cuatro n…|1429023200659312642|165|0||353|3386
2021-08-21 10:00:02|RT @ViniloBlog: Lo primero que vamos conociendo de la serie desarrollada por #AmazonPrimeVideo sobre la exitosa obra de J.R.R. Tolkien: #Th…|1429020461887889417|0|0||625|2011
2021-08-21 09:40:02|"RT @Aullidos: Amazon Prime Video ha estrenado 'La Casa de Caracol' (y tráiler oficial).
https://t.co/yUcKrmuf2F"|1429015426785230849|3|0||1271|712
2021-08-21 09:21:09|"RT @Arrieta_007: ""Hacemos peliculas, Hacemos peliculas para el cine. Es lo que hacemos"" 
-Barbara Broccoli
@CasaSnorky @Archivo_007 @BondEn…"|1429010677662949377|2|0||152|269
2021-08-21 09:04:41|RT @topsprime: Descubre Xiaomi Smart TV P1 55 Pulgadas (Frameless, UHD, Triple Tuner, Android 10.0, Prime Video,Netflix,google assistant, C…|1429006532331585536|1|0||5009|5358
2021-08-21 08:55:23|"📽️  #Recomendaciones | 4 películas recomendadas para ver el fin de semana en Netflix, Amazon Prime Video, Movistar+… https://t.co/pZkDSejFE6"|1429004193398939650|1|2||2877|462
2021-08-21 08:37:29|4 películas recomendadas para ver el fin de semana en Netflix, Amazon Prime Video, Movistar+ y Filmin https://t.co/Y6TwLtrE8d|1428999688443895811|0|0||2877|462
2021-08-21 08:22:43|"RT @LIndi74035023: 💥💥 Brutal Serie UTOPIA en Amazon Prime Video. Totalmente disruptiva.

Nos lo cuentan TODO a la cara...

2 brutales ejemp…"|1428995969790717952|29|0||1955|3864
2021-08-21 08:03:05|"RT @Arrieta_007: ""Hacemos peliculas, Hacemos peliculas para el cine. Es lo que hacemos"" 
-Barbara Broccoli
@CasaSnorky @Archivo_007 @BondEn…"|1428991027759783937|2|0||1459|3250
2021-08-21 08:00:01|"Amazon Prime Video ha estrenado 'La Casa de Caracol' (y tráiler oficial).
https://t.co/yUcKrmuf2F"|1428990257110917130|3|13||61244|1644
2021-08-21 07:46:34|Amazon Prime Video estrena sus tops de lo más visto: así puedes curiosear en los éxitos de la plataforma  https://t.co/xwjSNF4PBZ|1428986872567668738|0|0||1172|173
2021-08-21 07:45:12|"RT @LUIS8171073011: Amazon Prime Video ha estrenado ""La Casa de Caracol""
El título dirigido por Macarena Astorga y con un reparto encabezad…"|1428986528861233157|1|0||3481|4206
2021-08-21 07:45:09|"Amazon Prime Video ha estrenado ""La Casa de Caracol""
El título dirigido por Macarena Astorga y con un reparto encab… https://t.co/8ComeCdz3N"|1428986518513795073|1|0||3481|4206
2021-08-21 07:44:50|#Tecnología Amazon Prime Video estrena sus tops de lo más visto: así puedes curiosear en los éxitos de la plataform… https://t.co/G7sheFmwed|1428986437580607490|0|0||58088|15
2021-08-21 07:42:54|Amazon Prime Video estrena sus tops de lo más visto: así puedes curiosear en los éxitos de la plataforma https://t.co/xbUw4jnVjz|1428985949288009729|0|0||358|674
2021-08-21 07:42:42|RT MeriStation: Qué películas y series de estreno ver este fin de semana del 20 al 22 de agosto en Netflix, Amazon… https://t.co/0wLLuhsE4p|1428985901363998724|0|0||325|99
2021-08-21 07:35:00|"RT @LIndi74035023: 💥💥 Brutal Serie UTOPIA en Amazon Prime Video. Totalmente disruptiva.

Nos lo cuentan TODO a la cara...

2 brutales ejemp…"|1428983960852475906|29|0||2571|4236
2021-08-21 07:30:48|"🔗 https://t.co/8PdKgCPuN5
💵N/A€
🛒Xiaomi Smart TV P1 55 Pulgadas (Frameless, UHD, Triple Tuner, Android 10.0, Prime… https://t.co/0zMswKD0zy"|1428982903581593601|0|0||845|1228
2021-08-21 07:29:19|@MaritoMilenio3 Yo 🙋‍♂️ igual yo en Netflix sigo mirando #evangelion , una obra maestra del anime… que llegó a su b… https://t.co/z4h490KB0M|1428982530171097090|0|2||7232|7957
2021-08-21 07:24:57|Amazon Prime Video estrena sus tops de lo más visto: así puedes curiosear en los éxitos de la plataforma  https://t.co/OEzMh05qBs|1428981431913623560|0|0||246|193
2021-08-21 07:23:57|Amazon Prime Video estrena su top 10: estas son las series y películas más vistas de la plataforma… https://t.co/BTF3I6QQ70|1428981182482550784|0|1||37841|5861
2021-08-21 07:21:41|Amazon Prime Video estrena sus tops de lo más visto: así puedes curiosear en los éxitos de la plataforma  https://t.co/ja1whpvuyU|1428980610329157637|0|0||1915|1508
2021-08-21 07:21:34|Amazon Prime Video estrena sus tops de lo más visto: así puedes curiosear en los éxitos de la plataforma  https://t.co/mXTwlp4qWt|1428980579752726528|0|0||275|277
2021-08-21 07:19:49|"New post: ""Amazon Prime Video estrena sus tops de lo más visto: así puedes curiosear en los éxitos de la plataforma… https://t.co/ZtqFPB1Qqp"|1428980140747411459|0|0||315|1392
2021-08-21 07:19:00|'Nine Perfect Strangers', la nueva serie thriller de Nicole Kidman que arrasará en Prime Video este finde https://t.co/c4c0Pjp7uk|1428979933993443333|0|0||137|14
2021-08-21 07:18:19|Amazon Prime Video estrena sus tops de lo más visto: así puedes curiosear en los éxitos de la plataforma  https://t.co/pyWuA1PRdj|1428979762484105217|0|0||376|561
2021-08-21 06:56:38|RT @ANMTVLA: El tiempo contigo ya esta disponible en Amazon Prime Video https://t.co/u0Iw5BBZHZ|1428974306923585537|4|0||800|330
2021-08-21 06:45:06|"Estas son las ofertas del día: https://t.co/SB9lH71hie
Y recuerda disfrutar de Prime Video aquí… https://t.co/eZtA0x94yq"|1428971403416637445|0|0||534|854
2021-08-21 06:35:08|"RT @LectorManga: Luego de 8 años de espera, por fin hoy se estreno en Amazon Prime Video, Evangelion: 3.0+1.01 Thrice Upon a Time.

Bye-bye…"|1428968898011992066|2|0||7232|7957
2021-08-21 06:33:26|RT @OtrosCines: Hoy ANNETTE, de Leos Carax, se estrenó en cines de España y está disponible en Amazon Prime Video en varios países (aquí ll…|1428968470486654977|3|0||5813|1624
2021-08-21 06:15:08|RT @teleaudiencias: Ya disponible en Amazon Prime Vídeo la serie 'Nine perfect Strangers'. Consta de 8 episodios y está protagonizada por N…|1428963861231816710|1|0||85|495
2021-08-21 06:14:10|RT @hobby_consolas: Amazon Prime Video presenta las primeras imágenes de la segunda tanda de películas de Welcome to the Blumhouse, que lle…|1428963620377989125|2|0||2574|1091
2021-08-21 06:11:05|Ya disponible en Amazon Prime Vídeo la serie 'Nine perfect Strangers'. Consta de 8 episodios y está protagonizada p… https://t.co/TUXfNb2h4P|1428962845555924995|1|3||67401|270
2021-08-21 06:09:59|@berlich Está completa en Amazon Prime Video.  Voy por la séptima temporada.|1428962565489668101|0|1||1265|1188
2021-08-21 06:04:05|Qué películas y series de estreno ver este fin de semana del 20 al 22 de agosto en Netflix, Amazon Prime Video. Mov… https://t.co/KPei5mNymn|1428961081330970627|1|9||290981|254
2021-08-21 05:44:37|RT @SELENAT0RSARMY: Sony está en conversaciones con Amazon Prime Video para la distribución de ‘Hotel Transylvania 4’ en la plataforma por…|1428956183860322306|41|0||4051|2333
2021-08-21 05:42:58|"RT @thecliniccl: Una serie para gobernarlos a todos: Revelan fecha de estreno y la primera imagen de la adaptación de ""El Señor de los Anil…"|1428955767428812813|2|0||289|758
2021-08-21 05:39:07|"RT @thecliniccl: Una serie para gobernarlos a todos: Revelan fecha de estreno y la primera imagen de la adaptación de ""El Señor de los Anil…"|1428954799052099584|2|0||312|356
2021-08-21 05:30:06|"Una serie para gobernarlos a todos: Revelan fecha de estreno y la primera imagen de la adaptación de ""El Señor de l… https://t.co/rYk4SZ6E7I"|1428952529396719617|2|15||1942679|4634
2021-08-21 05:23:28|RT @elespanolcom: 4 películas recomendadas para ver el fin de semana en Netflix, Amazon Prime Video, Movistar+ y Filmin https://t.co/BrK0Ma…|1428950860453777411|2|0||3|210
2021-08-21 05:22:47|#GhostEnTVN ¿ya están emitiendo la tercera temporada de #TheGoodDoctor en TVN?,como es que recién ahora me entero,b… https://t.co/VSVZESkekb|1428950690282582021|0|0||377|81
2021-08-21 05:18:02|«Evangelion 3.0+1.0» establece récord de vistas en Amazon Prime Video  https://t.co/0qKrlLKhIy|1428949495534874628|0|0||1828|188
2021-08-21 05:18:02|4 películas recomendadas para ver el fin de semana en Netflix, Amazon Prime Video, Movistar+ y Filmin https://t.co/BrK0MaUAu3|1428949491567271940|2|3||435459|979
2021-08-21 05:10:19|Amazon Prime Video muestra cuál es su contenido más popular  https://t.co/rLSsba5swQ|1428947550199898120|0|0||1828|188
2021-08-21 05:09:16|@AmazonHelp quiero iniciar sesión en Amazon Prime video pero ya no tengo ese número. Que puedo hacer? https://t.co/fPqVih4MbB|1428947289025007617|0|0||11|177
2021-08-21 04:46:51|Creo que con esto empiezo a olvidarme de esperar la última temporada de This Is Us en Amazon Prime Video https://t.co/Ad6K80EFER|1428941645635112963|0|0||721|636
2021-08-21 04:45:09|RT @Tubal_Cain_: #Invincible en Amazon Prime Vídeo 😉 https://t.co/YdiAunuPqA|1428941218277478401|2|0||106|492
2021-08-21 04:35:55|RT @horrorlosers: El 1 de octubre regresa WELCOME TO THE BLUMHOUSE, la antología de películas de terror de Amazon Prime Video, con cuatro n…|1428938893987127298|165|0||114|28
2021-08-21 04:35:48|"RT @Zombi_Ecuador: Hoy en noche de Zombies: Dawning of the Dead.
Terror filmada en Inglaterra.
Cuando un extraño virus reanima los muertos,…"|1428938865935532033|4|0||16766|503
2021-08-21 04:31:42|"RT @Zombi_Ecuador: Hoy en noche de Zombies: Dawning of the Dead.
Terror filmada en Inglaterra.
Cuando un extraño virus reanima los muertos,…"|1428937833734082561|4|0||206|168
2021-08-21 04:22:16|@dannilomillan 👍 🤘🤘🤘Por siempre!!!!! Si no la ha visto, le recomiendo un buen documental sobre la historia del Heav… https://t.co/jYwkTM193T|1428935460647313413|0|1||1201|2016
2021-08-21 04:18:09|Sigo enamorado de HBO MAX, superó a Netflix y Amazon Prime Video https://t.co/32Upiakxs1|1428934422825426948|0|1||1166|297
2021-08-21 04:07:15|"RT @PrimeVideoLat: Tienes una cita con el Dr. Shaun Murphy para ver los nuevos episodios de #TheGoodDoctor4
Solo en Amazon Prime Video"|1428931681327755270|38|0||516|244
2021-08-21 04:06:15|Amazon Prime Video busca: Anime sexo|1428931429249994755|0|2||200|472
2021-08-21 03:40:31|"""Hacemos peliculas, Hacemos peliculas para el cine. Es lo que hacemos"" 
-Barbara Broccoli
@CasaSnorky @Archivo_007… https://t.co/u9e9VQsdq7"|1428924950707064834|2|8||532|901
2021-08-21 03:37:29|"RT @LIndi74035023: 💥💥 Brutal Serie UTOPIA en Amazon Prime Video. Totalmente disruptiva.

Nos lo cuentan TODO a la cara...

2 brutales ejemp…"|1428924187897442304|29|0||116|168
2021-08-21 03:27:20|Weon... Pluto TV retiró a Los Tres Chiflados de la programación... me dudo a que es porque no renovaron los derecho… https://t.co/u5FXy9bP2w|1428921636712062977|0|3||361|1721
2021-08-21 03:24:13|"Muuuy buen artículo sobre como el podcast ya es un complemento necesario en la era del streaming.

Y, curiosamente,… https://t.co/tnDdcAMzoy"|1428920848879083524|0|0||500|1449
2021-08-21 16:29:08|@jezziimar @Kosmokrator_ @totalplaymx ¡Hola @jezziimar!, yo puedo ayudarte, en #Infinitum podemos instalarte de inm… https://t.co/fKKXTeKoFo|1429118381525925895|0|0||3|20
2021-08-21 16:29:08|te amo hbo max, te amo|1429118380599091212|0|0||351|364
2021-08-21 16:28:48|Mientras que los fans de la comedia de Gunn se sienten felices por sus 4 millones de vistas en HBO Max,… https://t.co/UYymjpO9pB|1429118295966425095|0|0||320|142
2021-08-21 16:28:32|RT @HBOMaxLA: ¡Equipo, llegó la hora! Ya está disponible en HBO Max “Space Jam: Una Nueva Era”|1429118232238215169|7|0||30|36
2021-08-21 16:27:48|@jpablo5ne8 ¡Hola @jpablo5ne8!, yo puedo ayudarte, en #Infinitum podemos instalarte de inmediato. Además si traes t… https://t.co/NxGwNu4rnu|1429118046958854146|0|0||3|20
2021-08-21 16:26:03|#Famosos La plataforma HBO Max está preparando una cinta derivada de Birds of Prey que tendrá la participación de J… https://t.co/vX9u3GAxLE|1429117607416942593|0|0||2516|1340
2021-08-21 16:25:58|@mrluisduran @HBOMaxLA Hola para cuando tendremos disponible la aplicación para PS4 o fire stick?!?! Muy bonito HBO… https://t.co/DHs9mDR2IQ|1429117583140216841|0|0||5|66
2021-08-21 16:25:48|RT @littlenoist: HBO Max se está apoderando de DC. https://t.co/yDO227p3LR|1429117541130067970|7|0||786|1621
2021-08-21 16:25:41|Es de mi agrado informarles que ya está disponible KND: Los Chicos del Barrio en HBO Max caballeros.🤩😥 https://t.co/PO5piXHMgw|1429117511258320899|0|0||617|1006
2021-08-21 16:24:57|RT @littlenoist: HBO Max se está apoderando de DC. https://t.co/yDO227p3LR|1429117328613167122|7|0||71|16
2021-08-21 16:24:23|@DiegoMedellinR @Ale_EDR @infinitum @Telmex @TELMEXSoluciona @TotalplayAyuda ¡Hola @DiegoMedellinR!, yo puedo ayuda… https://t.co/dorMH8yOg3|1429117186300256262|0|0||3|20
2021-08-21 16:24:19|nunca agradeci tanto por ter hbo max https://t.co/74APoPxalg|1429117168701120519|0|0||329|819
2021-08-21 16:23:57|RT @littlenoist: HBO Max se está apoderando de DC. https://t.co/yDO227p3LR|1429117078376755201|7|0||1631|1916
2021-08-21 16:23:36|RT @littlenoist: HBO Max se está apoderando de DC. https://t.co/yDO227p3LR|1429116989931413510|7|0||1040|814
2021-08-21 16:23:23|RT @littlenoist: HBO Max se está apoderando de DC. https://t.co/yDO227p3LR|1429116934600134663|7|0||77|385
2021-08-21 16:23:23|@yara_wayne @Superman9310 @habitaciondcine Y TSS solo salió en hbo Max, mientras que la otra salió en hbo en general|1429116934466019331|0|0||976|2476
2021-08-21 16:23:01|HBO Max prepara una cinta derivada de “Birds of Prey” con Jurnee Smollett https://t.co/oToATXxpYu|1429116843428622336|0|0||500|219
2021-08-21 16:22:32|RT @ANMTV: Yabba-Dabba Dinosaurs ganha data de estreia no HBO Max dos EUA https://t.co/Hbnwwvmfgv|1429116718710935558|0|0||176|22
2021-08-21 16:22:30|"RT @latinus_us: ‘Space Jam: A New Legacy’ ya está disponible en HBO Max.
#Latinus #InformaciónParaTi
https://t.co/atpbu7VqgX"|1429116712142712841|1|0||185|311
2021-08-21 16:22:29|RT @HBOMaxLA: FATALITY 💥🥶 Uno de los mayores combates del año ya está disponible solo en HBO Max|1429116709072523276|15|0||13|17
2021-08-21 16:22:29|HBO Max se está apoderando de DC. https://t.co/yDO227p3LR|1429116707516334086|7|16||7508|5662
2021-08-21 16:22:23|"RT @GeekRoomArg: 🚨LO QUE SE VIENE DE DC🚨

HBO Max está preparando proyectos de personajes de DC para expandir el universo de personajes.

T…"|1429116684716187649|10|0||67|225
2021-08-21 16:22:01|@MarianoChavezz ¡Hola@Marianochavezz!, yo puedo ayudarte, en #Infinitum podemos instalarte de inmediato. Además si… https://t.co/5cHJDm0qDY|1429116590042218496|0|0||3|20
2021-08-21 16:21:35|La vaca y el pollito ya está en HBO Max, no incluye el piloto|1429116483024658432|0|0||1091|2484
2021-08-21 16:21:24|@msantama3007 @izzi_mx @ayudaizzi ¡Hola @msantama3007!, yo puedo ayudarte, en #Infinitum podemos instalarte de inme… https://t.co/9rMa2mjB1t|1429116433246474247|0|0||3|20
2021-08-21 16:20:34|"Prime si está chido
Disney si está chido
Hbo max si está chido 
Netflix dejo de estar chido."|1429116225628553225|0|1||737|1707
2021-08-21 16:20:05|RT @aleserr_: SUBIERON LOS CHICOS DEL BARRIO A HBO MAX AHHHHHHHH ❤️💓💗💝💖💘|1429116102806753284|1|0||67|54
2021-08-21 16:20:00|"RT @CineAlToque_: ¡TODOS LOS ESTRENOS DE ESTA SEMANA EN HBO MAX PARA QUE DISFRUTES EL FINDE!

Entre lo más destacado está ""Space Jam 2"", ""H…"|1429116084574109696|11|0||1888|4997
2021-08-21 16:19:32|"RT @CineversoASN: ÚLTIMA HORA: Se reporta que una película de BLACK CANARY de DC está en desarrollo en HBO Max.

Jurnee Smollett repetirá e…"|1429115963652325376|16|0||30|320
2021-08-21 16:19:04|"RT @PreviouslyFilmx: #CharlieHunnamGreenArrow

🔵NOVEDAD🔵

Tras el anuncio del desarrollo de #BlackCanary, las redes ARDEN EN DESEOS de ver…"|1429115847570771970|7|0||806|1769
2021-08-21 16:18:57|SUBIERON LOS CHICOS DEL BARRIO A HBO MAX AHHHHHHHH ❤️💓💗💝💖💘|1429115819498381312|1|7||767|275
2021-08-21 16:18:32|RT @HBOMaxLA: Invitamos a Manu Ginobili al Tune Squad, ¿aceptará unirse? ¡Space Jam: Una nueva era ya está disponible en HBO Max!|1429115711675326467|23|0||612|188
2021-08-21 16:16:46|RT @HBOMaxLA: ¡Equipo, llegó la hora! Ya está disponible en HBO Max “Space Jam: Una Nueva Era”|1429115267183824899|3|0||664|907
