,key_word,id,tweet,user_id,user_name,date,like,retweet,verified,location,friends,followers
0,,1142582680279760896,"¿Ya has visto ""Megalo Box"" en Netflix?

Me gustó @NetflixLAT espero llegue una segunda entrega, porque el final da un pie a ello y siendo #Netflix se que puede animarse muy pronto

https://t.co/SWJqWJt3En",113261323,andres_varia,2019-06-22 23:58:33+00:00,0,0,False,"Nezahualcóyotl, México",267,392
1,,1142582627058081793,"Sólo se que si mi pareja ( si es que existe ) no entiende mis diálogos de Harry Potter, Shrek, Toy story, y Disney en general,  simplemente no podré ser completa y plenamente feliz.",365622711,Leitopleiboi,2019-06-22 23:58:21+00:00,1,0,False,"Guadalajara, Jalisco",5001,1286
2,,1142582355225436166,"¿Ya has visto ""Megalo Box"" en Netflix?

Sí son fans del Box, anime y algo de drama esta serie puede que les interese!!!

https://t.co/SWJqWJt3En",113261323,andres_varia,2019-06-22 23:57:16+00:00,0,0,False,"Nezahualcóyotl, México",267,392
3,,1142582200552046594,"¿Ya has visto ""Megalo Box"" en Netflix?

Lo que no me gusto en su totalidad fue el final, el cual no cuento para no causar #Spoiler

https://t.co/SWJqWJt3En",113261323,andres_varia,2019-06-22 23:56:39+00:00,0,0,False,"Nezahualcóyotl, México",267,392
4,,1142582048172990464,"¿Ya has visto ""Megalo Box"" en Netflix?

Lo que más me gustó es la manera en que pelea contra sus rivales, una clara desventaja...

https://t.co/SWJqWJt3En",113261323,andres_varia,2019-06-22 23:56:03+00:00,0,0,False,"Nezahualcóyotl, México",267,392
5,,1142581854186459137,"¿Ya has visto ""Megalo Box"" en Netflix?
Un perro callejero (no es literal) busca emoción en el #MegaloBox (Box con maquinaria) y es cuando conoce a Yuri, el único con el que desea pelear, pero tendrá que abrirse paso desde su condición hasta boxeadores pro
https://t.co/SWJqWJt3En",113261323,andres_varia,2019-06-22 23:55:16+00:00,0,0,False,"Nezahualcóyotl, México",267,392
6,,1142579673064464384,"@laquecantara Te recomiendo la de ""vete por una caguama"" no está en Netflix",618377939,rodro_cabrera,2019-06-22 23:46:36+00:00,6,0,False,"Mérida, Yucatán",390,147
7,,1142576066541871104,Me confirman si historieta de muñecos 1 y 2 están en Netflix?,102889798,TheVecta,2019-06-22 23:32:16+00:00,0,0,False,"Monterrey, Nuevo León",265,458
8,,1142576063089905664,Hoy hice un dibujo rápido de #evangelion porque lo subieron a Netflix y no habrá mejor momento para hablar de tan hermosa obra artística. https://t.co/T8lUFPFvJl,108680144,verdeaguacomics,2019-06-22 23:32:16+00:00,5,0,False,facebook.com/VerdeAguaComics,1105,854
9,,1142573875382894592,Este TL recibe recomendaciones para ver algo en Netflix (o similar). Gracias de antemano.,22990674,veronicalderon,2019-06-22 23:23:34+00:00,21,3,True,,4386,36431
10,,1142567386446475265,@lili_oropeza @NetflixLAT Nunca las Vi :(,467049909,Karelly_CB,2019-06-22 22:57:47+00:00,1,0,False,"Mérida, Yucatán",1682,1480
11,,1142565439844900864,"Ando súper hypeado con el #Manga y #Anime de Baki, debo reconocer que no lo conocí hasta que lo vi en Netflix, pero me di a la tarea de leer la publicación original, excelente.",61051056,azamar1,2019-06-22 22:50:03+00:00,0,0,False,"Xalapa, Veracruz de Ignacio de",1399,301
12,,1142564665282703360,"@lili_oropeza @NetflixLAT Pero es bien raro, Netflix siempre ha mostrado contenido de ese tipo, algo debe haber con otras cuestiones",467049909,Karelly_CB,2019-06-22 22:46:58+00:00,0,0,False,"Mérida, Yucatán",1682,1480
13,,1142559758823636992,"Quedé con ganas de ver más cosas darks en #DARK2 de @netflix 🤯.

¿Acaso tendré que esperar otros dos años? 🤪",242915912,JoseHHdez,2019-06-22 22:27:28+00:00,0,0,False,Cancún - México.,1095,657
14,,1142558088836333568,"Recordando la relación amorosa que tuve con mi Zac. Que tiempos aquellos ❤
*
*
*
*
#zacefron #eddy #eddypank #eddypunkstar #punkstar #highschoolmusical #disney #movies #sexyguy #redhair #guapo #actor #fit… https://t.co/7wdW7gVonf",3181335278,eddypunkstar,2019-06-22 22:20:50+00:00,0,0,False,México,457,90
15,,1142555504754876416,No te quieras pasar de verga tío Netflix #Evangelion https://t.co/2pmHocDhee,552916613,Freddy_Torch,2019-06-22 22:10:34+00:00,0,1,False,Wasteland,330,150
16,,1142554252331687937,"La vdd creí que por fin iba a poder ver Evangelion, pero por tanto hate a la versión de netflix ya se me quitaron las ganas",286981380,_vcntd,2019-06-22 22:05:36+00:00,1,0,False,San Nicolás de los Garza,533,758
17,,1142552484759556096,"Amor , busca algo en Netflix, ahí tienen a su mensa buscando algo bueno , por fin , me acomodo , pongo la botana y no hemos llegado a los subtítulos, ya está roncando 🤷🏻‍♀️",106490809,rocioglzm,2019-06-22 21:58:34+00:00,59,1,False,,6433,10788
18,,1142550579077500929,"Me quejo de que Torreón es un huevo y resulta que boo va a clases con bonnie, Disney pixar es el verdadero huevo",337434813,annaid_hdzvilla,2019-06-22 21:51:00+00:00,0,0,False,,392,202
19,,1142548399448715265,Estoy súper confundido. Gracias @NetflixLAT 😞,83491008,Cocho_Di,2019-06-22 21:42:20+00:00,1,0,False,Xalapa/Ciudad de México ,1514,930
20,,1142547502140481536,"Descansando antes de #PrincesasDesesperadas con #Elsa #yorkie #dog #pet #ilovedogs #Cenicienta #CenicientaLaMasPerra #CenicientaLaMasHermosa #CenicientaLaMasTalentosa #Disney en Puerto Vallarta, Jalisco https://t.co/65SJg3tN0x",132319244,Jkarlitos85,2019-06-22 21:38:46+00:00,0,0,False,"Puerto Vallarta, Jalisco",447,232
21,,1142547488748036102,"#ToyStory4 Muy linda la esperaba con ansias, Sarah la disfruto a lo máximo con su súper combo, pensé que iba a ser más triste iba preparada para llorar pero esta súper #Pixar #Disney https://t.co/z6aK1JZQSA",191638837,LauraBorda09,2019-06-22 21:38:43+00:00,1,0,False,"Bogotá, D.C., Colombia",211,686
22,,1142547441620856833,"Sr. Netflix, usted sólo quiere ver el mundo arder. https://t.co/KCXoxYt60s",336842712,imedicenlala,2019-06-22 21:38:32+00:00,0,0,False,México,620,690
23,,1142541625392078848,Ser tóxicos hasta en Netflix. 🥴❤ https://t.co/9bb6b94E3t,396204735,SalvasTwittah,2019-06-22 21:15:25+00:00,0,0,False,Tampico,187,188
24,,1142541530646765568,"@Desearee @paulinadelavega @dorzum En qué concepto nos tienen?... Nunca haríamos eso en el cine, para eso se invita a la gente a ""ver netflix""",299843976,Dio_Belmont,2019-06-22 21:15:02+00:00,0,0,False,"Distrito Federal, México",444,293
25,,1142540383328579584,¡Gracias tío Netflix! https://t.co/o5uj7lPYFs,989820470,R_C_M97,2019-06-22 21:10:29+00:00,0,0,False,"Monterrey, N.L. México",245,132
26,,1142538898259755013,"Hoy iba a ver netflix acostadito en mi cama , pero ya voy rumbo a una pedota jaja k kreisi.",480011106,CobosRokers,2019-06-22 21:04:35+00:00,2,0,False,"Querétaro, Querétaro Arteaga",229,290
27,,1142537664945512448,@anto_jess16 Trinkets de Netflix... Eso dice mi hija. Jeje,320035105,DavidArce2,2019-06-22 20:59:41+00:00,0,0,False,México,186,30
28,,1142536076915040257,Con cada serie de desaparecidos/asesinados en Netflix siempre pienso en que el muerto al pozo y el vivo al gozo,333853156,gonzaggb,2019-06-22 20:53:22+00:00,1,0,False,"Choix, Sinaloa",732,506
29,,1142530547119546369,Por fin! #NeonGenesisEvangelion en #Netflix 🙌🤩,3301757191,bartoropedro,2019-06-22 20:31:24+00:00,0,0,False,"Querétaro, Querétaro Arteaga",254,176
30,,1142523169720299520,@lilithserena @NetflixLAT Ambos... 😈,33719310,chocolatosa,2019-06-22 20:02:05+00:00,1,0,False,En tu corazón y tus labios,591,839
31,,1142514708890693632,Estoy bien emperrada con Netflix porque quito hora de aventura y hércules :c,221221325,lamuniicipal,2019-06-22 19:28:28+00:00,0,0,False,"Coyoacán, Distrito Federal",917,326
32,,1142514702238527489,"Una idea inteligente para @Disney la marca que fabrica sus juguetes:

No vendan a Forky, mejor enseñen con tutoriales de YouTube a los niños como pueden armar su propio Forky.

De nada.",99346794,Lex_Nava23,2019-06-22 19:28:26+00:00,0,0,False,"Ciudad de Mexico, DF",990,1927
33,,1142512246985244672,Puedo decir que Toy Story 4 es otra obra maestra de Disney y Pixar 😍🥰❤️,128382938,JulioLR11,2019-06-22 19:18:41+00:00,3,0,False,"Puebla, México",364,177
34,,1142509410738200576,"Mejor deberían de hacer una serie o película.
Estamos dentro de las mejores y más bellas universidades, tenemos al narco en las instalaciones, corrupción, asaltos , suicidios, asesinatos y feminicidios. 🔫
Somos toda una serie de Netflix. 😔😉 https://t.co/GMZcpVzYhe",130063506,gabymayorgaa,2019-06-22 19:07:24+00:00,3,1,False,,1073,532
35,,1142499916180328448,"En nuestra sección: “Series de @NetflixLAT para recomendar”, tenemos Para Uds: @deadtome .
Buenísima y con episodios cortos de media hora! 👏🏽👏🏽👏🏽",488958849,Villawolves_77,2019-06-22 18:29:41+00:00,1,0,False,"Los Cabos, Baja California Sur",418,134
36,,1142495577000878080,"@Curquix Temo pensar -y acertar- que su respuesta sería lo más cercano a una respuesta de los reaccionarios al estilo ""¿¡porqué compraste Eva, Netflix?!, ¿porqué?""

Su sitio era su personal forma de apreciar la serie. Hacerse uno en aquél entonces ya significaba, mínimo, ser otaku.",80978322,Ragnarok_1983,2019-06-22 18:12:26+00:00,0,0,False,"Tihuatlán, Veracruz, México.",2036,1330
37,,1142492494095106049,"Para poder ver #DarkSeason2 tengo que ver nuevamente la 1, hay demasiado que recordar y muchos detalles que no había notado, es el precio de la espera @NetflixLAT",376266414,Ivy_Moreno,2019-06-22 18:00:11+00:00,3,0,False,"Monterrey, Nuevo León",254,134
38,,1142492445944549376,Encontré esto en Netflix y es lo que vamos a ver hoy 🙂 https://t.co/KsZLBpbosO,50915542,Lety_JimenezCC,2019-06-22 18:00:00+00:00,2,0,False,CDMX,2971,10518
39,,1142492304944615424,@NetflixLAT ¿cómo les fue? ¿Ya bajaron good omens? Jajaja #elchistesecuentasolo #cristianos,44151344,srchaparrito,2019-06-22 17:59:26+00:00,0,0,False,,733,406
40,,1142491900391383041,"Obvio ya sabemos que Dark 3 se estrenará 27 de junio de 2020. ¿Si va a haber Dark 3, verdad? @NetflixLAT",102768199,Laura_Trujillo,2019-06-22 17:57:50+00:00,0,0,False,Península Yucateca,806,471
41,,1142489113381212161,"Ya está Dark 2 en Netflix, interesante.",1242630426,omar_chileno,2019-06-22 17:46:45+00:00,2,0,False,"Victoria, Tamaulipas",1132,1031
42,,1142487765545869312,@AndiOsnard @NetflixLAT Jajajaja,52226595,glopau,2019-06-22 17:41:24+00:00,0,0,False,"Tlaquepaque, Jalisco. MÉXICO",4994,2298
43,,1142486308792619008,"La política no se basa en la razón, sino en la emoción.
Tom Kirkman
Designated Survivor
@NetflixLAT
Algo muy parecido pasa en México....",238027096,JoseLuisChavezG,2019-06-22 17:35:37+00:00,3,0,False,,486,433
44,,1142480495164428289,"Toy Story me hizo llorar (como siempre) es la más bonita película de la vida, me trajo tantos recuerdos y es por ello que ahora la valoro mucho y se convierte en mi película fav Disney Pixar. 💙💚",1137640118,_hlnl,2019-06-22 17:12:30+00:00,2,0,False,México,2097,515
45,,1142480255841476610,"La Bandida
Disfruta de la serie completa por Amazon Prime Video

#gabrielregueira #actor #viviendovidas #labandida  #serie #primevideo #amazonprime #mexicanactor #actortabasqueño #latinactor #tvseries #mexicabseries https://t.co/NnF3aFUD4d",39316438,GabrielRegueira,2019-06-22 17:11:33+00:00,0,0,False,"Distrito Federal, México",234,367
46,,1142478835239272448,"@kofmasterpalom No es broma, ahí está la evidencia.

Y no sólo es con anime, también con películas y series.

Subtitulos hechos con el culo. 

En @NetflixLAT @netflix no revisan lo que suben. https://t.co/mLQSRUwz2U",998768696637128704,SrTsuki1,2019-06-22 17:05:55+00:00,0,0,False,En la chingada. ,1470,438
47,,1142474636225056776,@AndiOsnard @NetflixLAT Jajajajaja sí tú... ya me la sé jajaja,52226595,glopau,2019-06-22 16:49:14+00:00,1,0,False,"Tlaquepaque, Jalisco. MÉXICO",4994,2298
48,,1142472563337191424,Debí haber descargado algo en Netflix. Lo bueno es que traje el Nintendo Switch. #PuebloAventuras,65598218,MxnuelPerez,2019-06-22 16:40:59+00:00,0,0,False,Mexico,537,556
49,,1142472218275995648,@Nauj_yo Pues porque Netflix no suele ser sinónimo de buenas traducciones,14327269,disl3xia,2019-06-22 16:39:37+00:00,1,0,False,"Aguascalientes, Ags. MX",1727,2434
50,,1142471313149366273,@cesargalicia_ @NetflixLAT Han hecho mejor trabajo los fans jajaja,2947031107,AdictoALibros,2019-06-22 16:36:01+00:00,2,0,False,"Mérida, Yucatán",504,8685
51,,1142470195421831169,Ja! Y por esto querías que este en Netflix @PincheMelter ¿? Hacen mejor trabajo los fans jajajajajajaja xD https://t.co/JsrKm8euKQ,2947031107,AdictoALibros,2019-06-22 16:31:35+00:00,1,0,False,"Mérida, Yucatán",504,8685
52,,1142468724747886592,Quiero un día de Netflix mil dulces y mi mejor amiga ☹️,1042049181274333186,LeyvaEstefy,2019-06-22 16:25:44+00:00,2,1,False,,78,113
53,,1142467731502981120,"Sean 12 días o 6 meses vale madres,ya quiero conocer Disney e universal studios😍😍 que ya sea viernes🤗",1097629316580605952,Danielsada7,2019-06-22 16:21:47+00:00,0,0,False,"Monterrey, Nuevo León",269,83
54,,1142465083936841729,Se me hace una falta muy grave de respeto por parte de @NetflixLAT de quitar “Fly me to the moon” de Evangelion,26976261,abrancho,2019-06-22 16:11:16+00:00,1,0,False,Sentado observando el Infinito,2084,3275
55,,1142462838063153152,Otro año más que termino el tradicional maratón de Evangelion. EN EVANGELION DAY. Con todo y Netflix complains https://t.co/lB3vZLmMgo,19700104,gaby_esquinca,2019-06-22 16:02:21+00:00,1,0,False,Chiluca,1360,880
56,,1142460362220068870,"Ya digan que está bien culera la película de Toy Story 4 para ni ponerme a ver la 1 (100% real que NUNCA he visto ninguna de esa saga, o la mayoría de las películas de Disney).",92176128,Dark_sidefor,2019-06-22 15:52:30+00:00,0,0,False,Guanajuato,749,312
57,,1142455475147083776,"Razones por las que amo @NetflixLAT:

Trilogia de Bridget Jones 💕

#BridgetJones",81897831,chabisa,2019-06-22 15:33:05+00:00,0,0,False,Mexico D.F.,467,376
58,,1142455049085308929,@eriickM17 @Eddinho_Pereira @Milenio A parte ya hasta en Disney andan de incluyentes. Vas a dejar de llevar a los niños para no ver esas cosas?,2960038177,LMVSaldierna,2019-06-22 15:31:24+00:00,0,0,False,,864,352
