,key_word,id,tweet,user_id,user_name,date,like,retweet,verified,location,friends,followers
0,,348583819684757504,"Uno quiere ser legal, pero netflix no tiene nada bueno. Cuevana allá voy. (@ Mi Casa) http://t.co/0LVjJyAUZv",149704807,Ferdiazbh17,2013-06-22 23:30:33+00:00,0,0,False,,126,526
1,,348573926244356096,"no sirve mi netflix!

¿es el fin del mundo?",209249517,exporndealer,2013-06-22 22:51:14+00:00,0,0,False,Juárez,45,313
2,,348572796051398656,escuchando rolas de Disney con @Frankoostion porque nuestro niño interior nunca jamás pinches morirá,104518371,PepillusColi,2013-06-22 22:46:45+00:00,1,0,False,Agar infusión cola de Chocobo,1468,8321
3,,348554624850075650,M&amp;M &lt;3 #bacheloretteparty #love #disney @ Casino Monterrey http://t.co/6qbzcBJggd,214240109,PerritaAIfa,2013-06-22 21:34:33+00:00,0,0,False,Mexico,535,234
4,,348547805008232448,"No duermas para descansar, duerme para soñar. Por qué los sueños están hechos para cumplirse. Walt Disney",89734947,boozrolf,2013-06-22 21:07:27+00:00,1,0,False,"Villahermosa, Tabasco, México",3649,1856
5,,348546700438286337,"ES: ""Día Gay"" en Disney World: ""Día Gay"" en Disney World En estos días como cada año, Disney World recibe de... http://t.co/tfiIBmrAqJ",186478529,PairsonnalitesE,2013-06-22 21:03:03+00:00,0,0,False,Las Américas | España,865,1944
6,,348544437485457408,@ale_alimon para Disney aunque no nos quieras acompañar,208932720,vAnElUViAnOs,2013-06-22 20:54:04+00:00,0,0,False,df,172,234
7,,348542958901010432,sólo disney hace esas películas :3,613961423,IsaccDonatH,2013-06-22 20:48:11+00:00,0,1,False,,387,400
8,,348542714222100480,Mi vida sería más sencilla si subieran a netflix las temporadas más rápido.,170468879,paolaatahyde,2013-06-22 20:47:13+00:00,0,0,False,,593,802
9,,348527290231173120,Mientras los de la Gante se iran a Disney.. nosotros iremos a mojarnos a la casa de la Karen :'),603310649,rosiechrry,2013-06-22 19:45:55+00:00,0,0,False,,774,11811
10,,348514943366209536,Estoy en esos días en que mi cabeza no para de tararear canciones de #Disney :3,170097939,Gucco_reloaded,2013-06-22 18:56:52+00:00,0,0,False,"21.153882,-86.83896",1090,98
11,,348509087572586496,"“@JorgeGtzrdz: "" Buenas tardes, sigue viendo Disney Channel. http://t.co/eOMt7HK39R""”",329518461,rraulhernandez,2013-06-22 18:33:36+00:00,0,0,False,"Monterrey, MX.",312,840
12,,348505631780651009,"Tú tan princesa de Disney, y él tan Teletubbie.",957914209,andygom27,2013-06-22 18:19:52+00:00,0,0,False,"Guadalajara, Jal.",297,230
