,key_word,id,tweet,user_id,user_name,date,like,retweet,verified,location,friends,followers
0,,878039455382339585,Oye @NetflixLAT ¿cuándo incluirás Will &amp; Grace en tu catálogo? Es Pride Month y los homo-millennials necesitan más cultura y menos youtubers,459431856,ADasayev,2017-06-22 23:58:14+00:00,17,1,False,Rue des Mauvais Garçons,578,3462
1,,878035935006412800,"Que emoción, esta serie no me la voy a perder! 😱 @LuisMiguelVIP @NetflixLAT https://t.co/3zaOysji5F",227333671,PaolaZazuet_,2017-06-22 23:44:14+00:00,3,0,False,México,12588,14618
2,,878030354858299392,Ya nosé que película ver en Netflix😭,388520004,MiltonAlmaguer,2017-06-22 23:22:04+00:00,0,0,False,,737,912
3,,878028308872482816,Para toda la banda que estaba esperando. #elchema llega a Netflix el 1 de julio. #Lopez #DEA. @… https://t.co/gP41m9Tyah,379811901,Pedro_Giu,2017-06-22 23:13:56+00:00,0,0,False,DF,291,334
4,,878024866460344322,Lo siento cuerpo pero este clima amerita café y Netflix.,2806151118,josemadrid268,2017-06-22 23:00:15+00:00,0,0,False,,558,48
5,,878018333081313280,"Lilo #amigurumisboa #crochet #amigurumi #liloystitch #Disney @ Mexicali, Baja California https://t.co/l7I55ckq1w",110795683,boax83,2017-06-22 22:34:18+00:00,0,0,False,"Mexicali, Baja California",455,98
6,,878017459613290496,@NetflixLAT Tengo que admitir que eres mi más larga y estable relación. Te amo muchito 🙊🙊,382526432,ArikadoLopez,2017-06-22 22:30:49+00:00,1,0,False,"Chihuahua, México",460,475
7,,878015718213558272,Les dejo el trailer oficial de #LastChanceU 2a temporada en #Netflix 21 de julio https://t.co/7da9PwAbZv 🤜🏈,85629110,duvalin5,2017-06-22 22:23:54+00:00,2,0,False,"Xalapa Enríquez, Ver., México",1024,1361
8,,878014710481731584,@NetflixLAT Más bajito que nos escucha mi domadora...,61588877,Porlitross,2017-06-22 22:19:54+00:00,0,0,False,Matamoros,579,155
9,,878012554735370240,Lol xd les faltó engordar al Chapo en Netflix. Me pregunto si Kate saldrá haciendo de ella misma xdddd https://t.co/El3XhpMLTO,143256643,sebas_hero1995,2017-06-22 22:11:20+00:00,0,0,False,Mexico,1731,523
10,,878006887140274176,Estados | Abogado de El Chapo demandará a Univisión y Netflix por serie - Diario Oaxaca https://t.co/6QriivcplT vía @diarioaxaca https://t.co/qxomJ6c1nL,626646904,DiariOaxaca_,2017-06-22 21:48:49+00:00,0,0,False,"Oaxaca, México.",276,5253
11,,878004447376326656,"Cada vez que veo una serie en netflix me olvido de todo el mundo, de wats, de youtube de face de que hay mas seres humanos afuera jajajaja",3328132851,dulceftmb,2017-06-22 21:39:07+00:00,0,0,False,"Puerto Vallarta, Jalisco",269,782
12,,877999629530316800,Vacaciones nivel: voy a ver él primer episodio de El Chapo en Netflix para ver que pedo.,71124821,FerchMond,2017-06-22 21:19:58+00:00,0,0,False,"Morelia, Michoacán de Ocampo",444,353
13,,877993709836673026,¡Ay Netflix! ¿Cómo decirte que no? https://t.co/7MDbPoktVD,818984873172103170,satelite_inside,2017-06-22 20:56:27+00:00,0,0,False,,81,7167
14,,877989755459256320,"@Morita_M_V @oswyman Noooooo, he estado viéndolas en netflix, vengan a mi depa y las vemos juntos 🙃",65230284,Pyliful,2017-06-22 20:40:44+00:00,0,0,False,CDMX,575,326
15,,877984389589815297,@Densho siempre si el 1 de julio one punch man por Netflix,133589264,nacho_korn,2017-06-22 20:19:25+00:00,1,0,False,mexico,244,54
16,,877982439225917444,"Mis hermanas se emocionan por los estrenos de Netflix, será una lástima que suspenda mi cuenta…",373032746,FiniximaPersona,2017-06-22 20:11:40+00:00,1,0,False,Veracruz,130,153
17,,877979096113848320,"Con este calor , el clima Netflix y una copa de vino 🍷☀️🍿",233101844,jesus_ramc,2017-06-22 19:58:23+00:00,0,0,False,Guadalajara Mx.,444,253
18,,877969753771462656,Recomiéndenme películas que estén en Netflix.,389227029,gyalpink,2017-06-22 19:21:15+00:00,0,0,False,"León, Guanajuato.",1459,1910
19,,877967643994578946,#EfektoEnLosEspectáculos Demandan a #Disney por plagio de #Intensamente. Aquí te contamos la razón https://t.co/hNtDy9UgPD https://t.co/lV8P1dBEnD,122114793,EfektoTv,2017-06-22 19:12:52+00:00,0,1,False,México,640,41233
20,,877967107597717505,"Abogado de 'El Chapo' demandará a Netflix 😱 

La nota https://t.co/pwUhm53GBH",2244235526,1aplanamx,2017-06-22 19:10:44+00:00,0,0,False,"Morelia, Michoacán de Ocampo",1769,31907
21,,877965524843483136,"Deberian subir las sesiones del pleno de la @SCJN a @Netflix, o bueno más bien a @blim",61523633,eromanglz,2017-06-22 19:04:27+00:00,2,0,False,"Monterrey, México",4691,2449
22,,877960160039247872,"No te pierdas ""Air"" en Netflix
https://t.co/INUnQLMogi  @NetflixLAT",903357402,ashes_ghosts,2017-06-22 18:43:08+00:00,0,0,False,Automática,57,216
23,,877952336370442240,Quiero hacer ejercicio en las tardes pero también quiero ver netflix con mi boyfriend como le hago?,55651078,melyfigueroa,2017-06-22 18:12:03+00:00,0,0,False,Tampico,560,275
24,,877949241129172992,"Disfruta en Sandwichisimo un Segafredo Zanetti, el café official de Disney París. https://t.co/WjuVnzNZE3",3266166282,SandwichisimoMx,2017-06-22 17:59:45+00:00,4,2,False,"Puebla, México",2530,1782
25,,877948943887462400,@ArtLawliet @josemich0406 No te preocupes ya falta poco y llorare de nuevo pero ahora con Netflix uwu,177751431,chicoteck96,2017-06-22 17:58:34+00:00,0,0,False,Leon Guanajuato,1985,206
26,,877943617699987457,"Ya está The Space Between Us en Netflix 😏
Al fin te veré @asabfb :v
Ahora solo me faltaría ver X plus Y y esa es la que más quería :'v",1216559311,Tacosamu,2017-06-22 17:37:24+00:00,0,0,False,Arcadia ,2714,888
27,,877938303210725376,"Para demostrar en forma dramática que el Cambio Climático si existe y es muy preocupante, vean en Netflix el documental: ""Chasing Ice"".",582286194,SalvadorGLignan,2017-06-22 17:16:17+00:00,0,0,False,"México, D.F.",1468,1474
28,,877937656851603456,La mama de Ricardo me trajo unos aretes de Disney que creí que nunca usaría y ahora no me los quito 😋🙄,222273439,cristynavz,2017-06-22 17:13:43+00:00,0,0,False,,357,1117
29,,877935708287242241,"Si quisiera ser mala, le cambiaría la contraseña de @NetflixLAT.",155040011,KatiaMurillo03,2017-06-22 17:05:58+00:00,1,0,False,CDMX,370,324
30,,877933200298754048,momento de seguir con mis capitulos pendientes en #Netflix https://t.co/3oVjf3dTig,156506561,Eduard_Exoduz,2017-06-22 16:56:00+00:00,0,0,False,Toluca de Lerdo,936,316
