,key_word,id,tweet,user_id,user_name,date,like,retweet,verified,location,friends,followers
0,,1410024822873247746,"@HBOMaxLA pues ya viendo sus series, La Muchacha Que Limpia y en el capítulo 5 el audio en español no se escucha",117459676,Zanate_Maldito,2021-06-29 23:58:09+00:00,5,0,False,Mexico D.F.,365,66
1,,1410023499863789572,se busca amistad sincera con HBO max,762050320931315713,JonathanlopezT7,2021-06-29 23:52:53+00:00,3,2,False,,1355,749
2,,1410022615985557504,@NetflixLAT Que tu-dum?,70176193,nephilim81,2021-06-29 23:49:23+00:00,0,0,False,,1002,362
3,,1410022221901451269,@betosmemo Te falta BLIM. Oye ¿aprovechaste el 50% de hbo max?,15826046,luis31,2021-06-29 23:47:49+00:00,1,0,False,,1399,641
4,,1410017157509877761,"Netflix ya se interesó .... pero si me raya, el no sabemos que somos, pero somos jajajajajaja https://t.co/YM2sVqdsHa",43655247,romanceballos,2021-06-29 23:27:41+00:00,0,0,False,"ENSENADA, MÉXICO",511,99
5,,1410016295752507400,@albertopedrazax @jmatuk @HBOMaxLA X 2 🤣🤣 #Netflix #AmazonPrime #clarovideo #DisneyPlus #youtubepremium y las que faltan,140338515,juanramonhdz197,2021-06-29 23:24:16+00:00,0,0,False,"Queretaro, Queretaro",258,103
6,,1410016246356131842,"@octavio_chiva @BitsyCeluloide Ay Tavo...es HBO MAX, no BLIM... jejejejejeje",1351396996884606978,Alejandro197315,2021-06-29 23:24:04+00:00,4,0,False,"Guadalajara, Jalisco",811,99
7,,1410015843099058177,@NetflixLAT por qué me quitaste Misión Imposible?!?! https://t.co/QmYZXlttUN,2698780662,visacy,2021-06-29 23:22:28+00:00,0,0,False,México,178,49
8,,1410015825268854784,"@catpow3r Porque aparte yo recuerdo que la Wii si traía soporte para Netflix

Ha de haber algún conflicto entre hardware",2161864616,SergioSanchezBH,2021-06-29 23:22:24+00:00,1,0,False,"Delicias, Chihuahua",5002,1072
9,,1410015434489933826,Que paso @TELMEXSoluciona así van a empezar @HBOMaxLA https://t.co/yAzHu94sqR,330359282,ivandeneza,2021-06-29 23:20:51+00:00,0,0,False,,219,102
10,,1410015272967282695,"Recuerdan el Twit en el que les comenté (hace como un mes), que la app de HBO MAX era global, y que significaba que con el uso de un VPN podías ver el contenido de HBO MAX de Estados Unidos, pues ya hice la prueba con Stealth Shield en el iPhone, y SI, funciona perfecto 😍 👌 https://t.co/wPigM0f0E1",61245425,balamandon,2021-06-29 23:20:12+00:00,2,0,False,Toluca,2277,6736
11,,1410013004104675331,@Mr_AP @disneyplusla Jajaja,40829768,gonyz,2021-06-29 23:11:11+00:00,0,0,True,"Mexico City, Mx",2319,8013
12,,1410012977219178498,@Mr_AP @disneyplusla ¿Quieres que te dejen de molestar? ¿Sí o no?,40829768,gonyz,2021-06-29 23:11:05+00:00,0,0,True,"Mexico City, Mx",2319,8013
13,,1410012921468489728,serâ que algún día metan labyrinth a disney+ o alguna plataforma?? 🥺 https://t.co/T4LaPTa0qU,67759874,soylari,2021-06-29 23:10:51+00:00,0,0,False,mexico city,406,531
14,,1410011407819722752,"@un_vastago @HBOMaxLA No, si tiene fondos",2463396744,gerabalam89,2021-06-29 23:04:51+00:00,0,0,False,,1343,398
15,,1410011134950789120,"@un_vastago @HBOMaxLA Jajajajajaa no es eso, dice que la cancele",2463396744,gerabalam89,2021-06-29 23:03:45+00:00,0,0,False,,1343,398
16,,1410010854075031554,@Mr_AP @disneyplusla Pues paga. Jajaja,40829768,gonyz,2021-06-29 23:02:39+00:00,0,0,True,"Mexico City, Mx",2319,8013
17,,1410009599894294537,"La neta neta neta.

HBO Max no trae mal precio.",18396825,soyeldany,2021-06-29 22:57:39+00:00,1,0,False,,1263,2406
18,,1410007041842683905,@HBOMaxLA HBO algo esta mal. Entro para aprovechar la promoción al final me sale que el precio es de 14.99 dólares al mes.,1275277620418973697,Alfredo94632714,2021-06-29 22:47:30+00:00,0,0,False,,4036,2513
