,key_word,id,tweet,user_id,user_name,date,like,retweet,verified,location,friends,followers
0,,1429951511027757059,Así Mi Tarde En #Cancun Viendo Netflix ..... Mañana #DayOff  #gaycancun  .... https://t.co/c9qZctEDf9,110870359,CesarAugustoRo,2021-08-23 23:39:42+00:00,31,1,False,Acapulco ♥,129,3522
1,,1429945894204579844,"La serie #NoFueMiCulpa, exclusiva de @StarPlusLA, llegará el 17 de Septiembre a la plataforma.

Pronto les comparto lo que platiqué con @DamianAIcazar @PauGaitan @giovutrilla @VickyAraico @raulmijomendez y #GonzaloVegaJr https://t.co/Qo3IBrdZuA",40829768,gonyz,2021-08-23 23:17:22+00:00,28,8,True,"Mexico City, Mx",2319,8013
2,,1429941156897599488,@jinxbeom_ @marktuan @GOT7Official Yo creía que porque #MarvelStudios es de #Disney y @marktuan había hecho la grabación en el parque Disney...etc🤡💕💚,1179802798722093056,AhgasEri7,2021-08-23 22:58:33+00:00,1,0,False,,568,135
3,,1429940882132901895,Gran dirección @alexikaro !!!  Felicidades a todo el equipo !! No se la pierdan !  #jasonmomoa #doblaje #netflix 💥🙏❤️ https://t.co/nZdFiG0w51,169147244,jbadillomx,2021-08-23 22:57:27+00:00,18,2,False,México. DF.,502,1345
4,,1429929313999147017,"Mi maestra me dijo que como me sintiera podía abandonar la clase, pero no me gusta perderme de mis clases. Solo tengo ojos lloros y tos, pero prefiero aunque sea escuchar mi clase que ver Netflix. 🤷 aquí sigo dando lata. Eso sí perdí el olfato y el gusto pero se que es normal.",1276380993759227905,ricardoshab,2021-08-23 22:11:29+00:00,56,0,False,"Álvaro Obregón, Distrito Feder",1984,1705
5,,1429929230377398275,@vicentegtz Ya con HBO y Disney+ y Amazon por la paquetería y descuento. https://t.co/VuRfoRfdvr,45069670,eloyhm,2021-08-23 22:11:09+00:00,1,0,False,Mexico,3999,2809
6,,1429928828328108034,"A días para que llegue un 11 de septiembre del 2001 se cumplirá 20 años lo sucedió , recordar lo sucedido en los 🇺🇸 la tragedia que marcó la caída de las torres gemelas en la película en @CheNetflix @NetflixLAT  Vuelo ✈️ 93 !!!",90779563,YIMICORTES,2021-08-23 22:09:34+00:00,1,0,False,"Merida,yucatan,",667,372
7,,1429928095335821313,Nada entretenido en Netflix 😤,231298487,_e_d_n_i_,2021-08-23 22:06:39+00:00,0,0,False,"Tula de Allende, Hidalgo",399,248
8,,1429928032421175298,La pesadilla del lobo (THE WITCHER) se deja ver !! En @CheNetflix @NetflixLAT  !! Película !!,90779563,YIMICORTES,2021-08-23 22:06:24+00:00,0,0,False,"Merida,yucatan,",667,372
9,,1429924045626220545,@ParamountPlusLA ya lo contrate en estas vacaciones en casa para echarme el maraton de csi NY pero ojala pronto este la temporada 1 y 2,3411434364,3esneto,2021-08-23 21:50:33+00:00,0,0,False,"Juárez, Nuevo León",447,161
10,,1429919806220820482,"Viendo la serie Dinosaurios me percate de temas medio polemicos de esa era en la que eran transmitidos, por ejemplo el 02x06 muchos cristalitos se ofenderian jajaja @disneyplusla",110028480,osam18,2021-08-23 21:33:43+00:00,0,0,False,"Monterrey, Nuevo León",263,263
11,,1429918863764959234,@Reforma @NetflixLAT @DrNetas Te extrañamos Nicanor.,90533448,MUNUS41,2021-08-23 21:29:58+00:00,0,0,False,Los Pinos Xiuiltepetlh ,541,118
12,,1429918423220461569,@nandokyy @do0r_e @GustaPeliSeries @NetflixLAT Ok feminazi a la vista. Eso es correcto mundo queremos ver la grandes tetas de faye de la serie original no una mujer que no tiene ni carne para un panucho,70176193,nephilim81,2021-08-23 21:28:13+00:00,0,0,False,,1002,362
13,,1429916490124365824,@nandokyy @do0r_e @GustaPeliSeries @NetflixLAT Tim burton debió de ser el director oh quentin  tarantino,70176193,nephilim81,2021-08-23 21:20:32+00:00,0,0,False,,1002,362
14,,1429915890385137670,@nandokyy @do0r_e @GustaPeliSeries @NetflixLAT Solo con el casting es más que suficiente para saber que no se tomaron ni la molestia de pulirse. El jeff negro enserio? Lo dejaría pasar pero un negro más marcado. La faye  neta... sin comentarios. Spike  es un personaje oscuro. Y el actor de solo verlo es un big no no,70176193,nephilim81,2021-08-23 21:18:09+00:00,1,0,False,,1002,362
15,,1429913398112751621,"El anime me gusta mucho y ya quiero ver la serie live action de #CowboyBebop, 19 de noviembre en Netflix. https://t.co/myUehlLVRV",27969634,JorgeColl,2021-08-23 21:08:15+00:00,4,0,False,"Distrito Federal, México",1409,2646
