,key_word,id,tweet,user_id,user_name,date,like,retweet,verified,location,friends,followers
0,,1302032802322485249,"#ViernesDeYaValió bono al Gallo
Ya le ganó a loret y a disney https://t.co/PRTpDhnvYi",16614794,dajeko,2020-09-04 23:56:25+00:00,1,0,False,Chiquihuite´s Mountain,589,724
1,,1302028741518987265,@NetflixLAT Torta de lomito,150778119,lagueragargo,2020-09-04 23:40:17+00:00,0,0,False,Mexico,1581,239
2,,1302026797660254208,La película está en Netflix. Recomendada. https://t.co/MLYCglZjVG,142446787,pacheco4life_,2020-09-04 23:32:33+00:00,0,0,False,Dub side of the moon.,436,610
3,,1302025622601060358,"#Mulan esta bien a secas.
Película de Disney, con contenido soft para audiencias menores. Su mensaje de igualdad no podía faltar, lo cual está bien, pero si extrañe el humor. La acción está tibia, pero tampoco es la peor.
3 de 5 estrellas
⭐ ⭐ ⭐♠️♠️",71196740,yzakramirez,2020-09-04 23:27:53+00:00,0,0,False,"Villahermosa, Tabasco, México",1076,346
4,,1302024070821588992,"Deja tú la ropa y las cosas que no he tenido por 6 meses, lo que más me duele es no poder usar la cuenta de Disney Plus que ya había pagado 😭  #Mulan",741180162,blancaespglez,2020-09-04 23:21:43+00:00,2,0,False,México,652,251
5,,1302018964050960385,Me encanta la temporada en la que regresan a Netflix orgullo y prejuicio 🥰,334890352,dicenquesoyMary,2020-09-04 23:01:26+00:00,3,0,False,In the sky with diamonds,365,513
6,,1302016702977277952,@ericka_kintero Este mes llegan varios a netflix que tengo muchas ganas de ver,63540347,MarioOG,2020-09-04 22:52:26+00:00,0,0,False,Mérida,322,746
7,,1302010733056598016,Pinshi @NetflixLAT le di play para ver comida no que me hicieras llorar con el primer capítulo. https://t.co/W2kimV0zHF,209786149,YuyoTorresR,2020-09-04 22:28:43+00:00,0,0,False,"Hermosillo, Sonora",353,174
8,,1302006337455501315,Empecé a ver Fargo en Netflix y vi que ya está The Wife.,40272079,_Rahina_,2020-09-04 22:11:15+00:00,1,0,False,Ciudad de Guatemala,563,1792
9,,1301995637668483076,#Mulan debió estrenarse en diferentes plataformas y no solo en Disney 😕.,786791474,LRipoll401,2020-09-04 21:28:44+00:00,6,0,False,"Puebla, México",1905,885
10,,1301994391427579905,"Woooooooooooooooow!!! Oye, estoy viendo #TheBoys - Temp 2. Echa un vistazo ahora en Prime Video
https://t.co/Ka8ofWa1F6",51811404,_MikeSinclair,2020-09-04 21:23:47+00:00,0,0,False,México DF,934,221
11,,1301994332510187526,@NetflixLAT Mi serie favorita es el juego del que te he comentado,635450654,fengshuipv,2020-09-04 21:23:33+00:00,0,0,False,,200,180
12,,1301994281305948160,"Carajo con Prime, por qué verga los subtítulos van todos desfasados alv!!!! O sea Netflix funciona perfecto",92119875,Danny_Cervantes,2020-09-04 21:23:21+00:00,1,0,False,"Veracruz, Mexico",110,482
13,,1301993653884182528,Hora de empezar Grey’s Anatomy desde 0 otra vez porque subieron la temporada 16 a Netflix,991196588365172736,adrian_gera11,2020-09-04 21:20:51+00:00,10,5,False,"Cananea, Sonora",800,465
14,,1301992077425860608,Gracias @NetflixLAT  por poner #PrideandPrejudice https://t.co/ddSkoK8Bo7,327223396,alansaenz,2020-09-04 21:14:35+00:00,2,0,False,Mexico,708,292
15,,1301989337643409413,Te odio @Disney estás destruyendo tus clásicos #Mulan cuánto le pagaste a @Twitter por el efecto???? No hay canciones ni el dragon cito. https://t.co/bL0Qfkw6Ue,115268240,EDUARDOMEXICO,2020-09-04 21:03:42+00:00,0,0,False,MÉXICO DF,260,239
